Tanggal,Jam,Suhu (°C),Kelembapan (%),Tekanan (hPa),Kecepatan Angin,Arah Angin,Curah Hujan,Kondisi Cuaca
2025-02-28,00:00:00,25.4,87.0,1010.7,0.0,0.0,0.0,Cerah
2025-02-28,01:00:00,25.8,86.0,1011.0,1.0,80.0,0.0,Cerah
2025-02-28,02:00:00,30.3,63.0,1011.9,3.0,80.0,0.0,Berawan
2025-02-28,03:00:00,31.4,62.0,1011.8,0.0,0.0,0.0,Berawan
2025-02-28,04:00:00,31.8,63.0,1010.5,5.0,220.0,0.0,Berawan
2025-02-28,05:00:00,31.9,60.0,1009.3,5.0,200.0,0.0,Cerah
2025-02-28,06:00:00,32.3,62.0,1008.8,4.0,220.0,0.0,Berawan
2025-02-28,07:00:00,31.7,61.0,1008.2,3.0,210.0,0.0,Berawan
2025-02-28,08:00:00,31.8,68.0,1007.3,5.0,210.0,0.0,Berawan
2025-02-28,09:00:00,31.7,71.0,1007.2,5.0,210.0,0.0,Cerah
2025-02-28,10:00:00,31.3,67.0,1007.6,3.0,230.0,0.0,Berawan
2025-02-28,11:00:00,30.5,69.0,1007.9,3.0,200.0,0.0,Cerah
2025-02-28,12:00:00,30.4,72.0,1008.5,2.0,190.0,0.0,Berawan
2025-02-28,13:00:00,29.6,76.0,1009.6,0.0,0.0,0.0,Cerah
2025-02-28,14:00:00,29.2,78.0,1010.4,0.0,0.0,0.0,Cerah
2025-02-28,15:00:00,28.7,79.0,1011.1,0.0,0.0,0.0,Berawan
2025-02-28,16:00:00,28.3,80.0,1011.1,0.0,0.0,0.0,Cerah
2025-02-28,17:00:00,28.0,82.0,1011.2,0.0,0.0,0.0,Cerah
2025-02-28,18:00:00,28.0,82.0,1010.9,0.0,0.0,0.0,Cerah
2025-02-28,19:00:00,27.3,88.0,1010.3,0.0,0.0,0.0,Cerah
2025-02-28,20:00:00,27.0,75.0,1009.5,0.0,0.0,0.0,Cerah
2025-02-28,21:00:00,26.8,75.0,1009.0,0.0,0.0,0.0,Cerah
2025-02-28,22:00:00,26.9,89.0,1008.9,0.0,0.0,0.0,Hujan Ringan
2025-02-28,23:00:00,26.3,90.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-01,00:00:00,26.6,91.0,1009.7,0.0,0.0,0.5,Cerah
2025-03-01,00:00:00,26.6,91.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-01,01:00:00,27.7,82.0,1010.7,0.0,0.0,0.0,Berawan
2025-03-01,02:00:00,28.8,78.0,1011.5,0.0,0.0,0.0,Cerah
2025-03-01,03:00:00,29.9,73.0,1011.4,2.0,360.0,0.0,Cerah
2025-03-01,04:00:00,30.8,70.0,1010.5,0.0,0.0,0.0,Cerah
2025-03-01,05:00:00,32.5,68.0,1009.6,3.0,200.0,0.0,Cerah
2025-03-01,06:00:00,30.6,72.0,1008.7,3.0,240.0,0.0,Cerah
2025-03-01,07:00:00,30.4,74.0,1007.6,2.0,200.0,0.0,Cerah
2025-03-01,08:00:00,30.6,72.0,1006.5,2.0,190.0,0.0,Cerah
2025-03-01,09:00:00,30.4,71.0,1006.0,2.0,270.0,0.0,Cerah
2025-03-01,10:00:00,31.0,68.0,1006.2,3.0,230.0,0.0,Cerah
2025-03-01,11:00:00,30.3,71.0,1006.8,0.0,0.0,0.0,Hujan Ringan
2025-03-01,12:00:00,28.4,84.0,1007.4,2.0,100.0,0.0,Cerah
2025-03-01,13:00:00,28.1,85.0,1007.9,0.0,0.0,0.0,Cerah
2025-03-01,14:00:00,27.2,89.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-01,15:00:00,27.5,88.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-01,16:00:00,26.8,89.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-01,17:00:00,26.6,89.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-01,18:00:00,26.4,90.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-01,19:00:00,26.2,91.0,1008.2,0.0,0.0,0.0,Berawan
2025-03-01,20:00:00,26.1,90.0,1007.5,0.0,0.0,0.0,Cerah
2025-03-01,21:00:00,26.2,90.0,1007.2,0.0,0.0,0.0,Cerah
2025-03-01,22:00:00,26.0,89.0,1007.2,0.0,0.0,0.0,Berawan
2025-03-01,23:00:00,26.0,90.0,1007.2,0.0,0.0,0.0,Berawan
2025-03-02,00:00:00,25.9,93.0,1008.1,0.0,0.0,0.0,Berawan
2025-03-02,01:00:00,25.9,92.0,1008.0,0.0,0.0,0.0,Cerah
2025-03-02,02:00:00,27.5,82.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-02,03:00:00,27.7,84.0,1010.2,2.0,80.0,0.0,Hujan Ringan
2025-03-02,04:00:00,27.2,84.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-02,05:00:00,29.3,70.0,1009.2,1.0,350.0,0.0,Cerah
2025-03-02,06:00:00,30.5,71.0,1008.1,4.0,190.0,0.2,Cerah
2025-03-02,07:00:00,31.1,69.0,1007.1,4.0,190.0,0.0,Cerah
2025-03-02,08:00:00,30.2,74.0,1005.9,4.0,200.0,0.0,Berawan
2025-03-02,09:00:00,30.4,71.0,1005.6,4.0,210.0,0.0,Berawan
2025-03-02,10:00:00,29.5,76.0,1005.7,4.0,220.0,0.0,Cerah
2025-03-02,11:00:00,29.7,73.0,1006.1,0.0,0.0,0.0,Cerah
2025-03-02,12:00:00,28.0,78.0,1006.7,4.0,70.0,0.0,Cerah
2025-03-02,13:00:00,27.2,82.0,1007.1,3.0,70.0,0.0,Cerah
2025-03-02,14:00:00,27.3,84.0,1008.3,0.0,0.0,0.0,Berawan
2025-03-02,15:00:00,27.2,84.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-02,16:00:00,27.2,86.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-02,17:00:00,27.0,86.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-02,18:00:00,27.2,87.0,1008.4,0.0,0.0,0.0,Berawan
2025-03-02,19:00:00,27.0,87.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-02,20:00:00,26.8,88.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-02,21:00:00,26.8,88.0,1007.7,0.0,0.0,0.0,Berawan
2025-03-02,22:00:00,26.7,86.0,1008.2,1.0,60.0,0.0,Cerah
2025-03-02,23:00:00,27.3,88.0,1008.3,2.0,60.0,0.0,Cerah
2025-03-03,00:00:00,26.6,89.0,1008.8,0.0,0.0,0.0,Berawan
2025-03-03,01:00:00,26.9,88.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-03,02:00:00,29.6,75.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-03,03:00:00,29.6,76.0,1010.6,0.0,0.0,0.0,Cerah
2025-03-03,04:00:00,30.4,74.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-03,05:00:00,30.9,68.0,1009.4,3.0,250.0,0.0,Berawan
2025-03-03,06:00:00,31.0,70.0,1008.5,6.0,220.0,0.0,Cerah
2025-03-03,07:00:00,29.7,77.0,1007.5,0.0,0.0,0.0,Cerah
2025-03-03,08:00:00,27.3,87.0,1007.4,0.0,0.0,0.0,Cerah
2025-03-03,09:00:00,26.4,89.0,1007.2,0.0,0.0,27.3,Cerah
2025-03-03,10:00:00,26.1,91.0,1007.1,0.0,0.0,0.0,Hujan Sedang
2025-03-03,11:00:00,26.5,92.0,1007.5,0.0,0.0,0.0,Cerah
2025-03-03,12:00:00,26.5,92.0,1008.2,0.0,0.0,3.7,Cerah
2025-03-03,13:00:00,26.5,92.0,1008.2,0.0,0.0,0.0,Cerah
2025-03-03,14:00:00,26.2,92.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-03,15:00:00,26.2,90.0,1010.1,0.0,0.0,0.0,Hujan Ringan
2025-03-03,16:00:00,26.2,89.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-03,17:00:00,26.0,91.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-03,18:00:00,25.6,92.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-03,19:00:00,25.9,92.0,1008.8,0.0,0.0,0.0,Cerah
2025-03-03,20:00:00,25.6,93.0,1008.3,0.0,0.0,0.0,Cerah
2025-03-03,21:00:00,25.5,91.0,1008.4,0.0,0.0,0.0,Berawan
2025-03-03,22:00:00,25.3,93.0,1008.4,0.0,0.0,0.0,Berawan
2025-03-03,23:00:00,25.3,92.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-04,00:00:00,25.3,92.0,1009.2,0.0,0.0,0.0,Berawan
2025-03-04,01:00:00,25.5,92.0,1009.7,0.0,0.0,0.0,Berawan
2025-03-04,02:00:00,28.4,78.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-04,03:00:00,29.6,71.0,1009.9,1.0,250.0,0.0,Cerah
2025-03-04,04:00:00,31.3,70.0,1009.2,1.0,280.0,0.0,Berawan
2025-03-04,05:00:00,31.9,65.0,1008.8,5.0,210.0,0.0,Cerah
2025-03-04,06:00:00,31.4,66.0,1008.0,4.0,250.0,0.0,Berawan
2025-03-04,07:00:00,31.7,69.0,1007.1,9.0,230.0,0.0,Berawan
2025-03-04,08:00:00,30.8,73.0,1006.6,3.0,230.0,0.0,Cerah
2025-03-04,09:00:00,30.2,75.0,1006.3,1.0,210.0,0.0,Cerah
2025-03-04,10:00:00,30.0,76.0,1006.4,1.0,200.0,0.0,Cerah
2025-03-04,11:00:00,29.5,79.0,1006.6,0.0,0.0,0.0,Cerah
2025-03-04,12:00:00,29.0,80.0,1008.1,0.0,0.0,0.0,Cerah
2025-03-04,13:00:00,28.6,81.0,1008.6,0.0,0.0,0.0,Hujan Ringan
2025-03-04,14:00:00,27.4,84.0,1009.8,0.0,0.0,0.0,Hujan Sedang
2025-03-04,15:00:00,27.0,88.0,1010.0,0.0,0.0,0.9,Hujan Sedang
2025-03-04,16:00:00,26.7,89.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-04,17:00:00,26.5,90.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-04,18:00:00,26.1,90.0,1009.3,0.0,0.0,1.0,Berawan
2025-03-04,19:00:00,26.0,91.0,1008.8,0.0,0.0,0.0,Berawan
2025-03-04,20:00:00,26.2,89.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-04,21:00:00,25.8,89.0,1007.8,0.0,0.0,0.0,Cerah
2025-03-04,22:00:00,25.8,90.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-04,23:00:00,26.1,95.0,1007.3,0.0,0.0,0.0,Berawan
2025-03-05,00:00:00,25.3,90.0,1008.3,0.0,0.0,0.0,Berawan
2025-03-05,01:00:00,25.5,91.0,1008.5,0.0,0.0,0.0,Cerah
2025-03-05,02:00:00,27.4,81.0,1009.9,1.0,30.0,0.0,Berawan
2025-03-05,03:00:00,27.2,88.0,1010.1,3.0,60.0,0.5,Hujan Sedang
2025-03-05,04:00:00,28.4,78.0,1010.0,3.0,10.0,0.0,Hujan Sedang
2025-03-05,05:00:00,27.8,83.0,1009.5,0.0,0.0,0.0,Hujan Sedang
2025-03-05,06:00:00,26.5,88.0,1009.1,5.0,40.0,3.0,Hujan Sedang
2025-03-05,07:00:00,25.8,91.0,1008.7,1.0,180.0,0.0,Hujan Sedang
2025-03-05,08:00:00,24.9,93.0,1008.0,5.0,140.0,0.0,Hujan Sedang
2025-03-05,09:00:00,25.1,91.0,1007.9,6.0,80.0,71.0,Hujan Sedang
2025-03-05,10:00:00,24.2,93.0,1009.2,6.0,60.0,0.0,Hujan Sedang
2025-03-05,11:00:00,23.8,95.0,1009.5,5.0,50.0,0.0,Hujan Sedang
2025-03-05,12:00:00,24.0,93.0,1009.7,5.0,20.0,61.0,Hujan Sedang
2025-03-05,13:00:00,24.0,94.0,1010.1,1.0,10.0,0.0,Hujan Sedang
2025-03-05,14:00:00,24.3,95.0,1011.1,2.0,350.0,0.0,Hujan Sedang
2025-03-05,15:00:00,24.1,94.0,1011.4,2.0,330.0,3.0,Hujan Sedang
2025-03-05,16:00:00,24.1,94.0,1010.9,2.0,340.0,0.0,Cerah
2025-03-05,17:00:00,24.7,92.0,1010.6,3.0,350.0,0.0,Berawan
2025-03-05,18:00:00,24.1,86.0,1010.1,2.0,340.0,0.5,Cerah
2025-03-05,19:00:00,24.0,89.0,1009.8,0.0,0.0,0.0,Cerah
2025-03-05,20:00:00,24.3,87.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-05,21:00:00,24.1,86.0,1009.6,1.0,310.0,0.0,Hujan Ringan
2025-03-05,22:00:00,23.9,93.0,1009.9,0.0,0.0,0.0,Hujan Sedang
2025-03-05,23:00:00,23.7,91.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-06,00:00:00,23.7,91.0,1011.1,0.0,0.0,0.0,Hujan Ringan
2025-03-06,01:00:00,24.4,92.0,1011.7,0.0,0.0,0.0,Cerah
2025-03-06,02:00:00,24.8,94.0,1011.7,0.0,0.0,0.0,Cerah
2025-03-06,03:00:00,26.0,87.0,1013.3,0.0,0.0,0.1,Cerah
2025-03-06,04:00:00,28.6,70.0,1012.8,1.0,200.0,0.0,Cerah
2025-03-06,05:00:00,28.4,75.0,1012.7,1.0,210.0,0.0,Cerah
2025-03-06,06:00:00,28.8,73.0,1011.7,3.0,210.0,0.2,Cerah
2025-03-06,07:00:00,29.0,75.0,1010.6,5.0,210.0,0.0,Cerah
2025-03-06,08:00:00,28.9,75.0,1010.6,4.0,340.0,0.0,Cerah
2025-03-06,09:00:00,26.9,83.0,1010.7,5.0,220.0,0.1,Hujan Ringan
2025-03-06,10:00:00,24.7,90.0,1011.1,5.0,110.0,0.0,Hujan Sedang
2025-03-06,11:00:00,24.7,92.0,1011.2,2.0,190.0,0.0,Hujan Sedang
2025-03-06,12:00:00,24.2,91.0,1012.9,2.0,60.0,11.5,Hujan Sedang
2025-03-06,13:00:00,24.0,90.0,1012.8,0.0,0.0,0.0,Cerah
2025-03-06,14:00:00,23.7,90.0,1012.7,0.0,0.0,0.0,Cerah
2025-03-06,15:00:00,23.8,92.0,1013.0,0.0,0.0,1.0,Cerah
2025-03-06,16:00:00,23.6,91.0,1011.8,0.0,0.0,0.0,Cerah
2025-03-06,17:00:00,23.4,88.0,1010.8,0.0,0.0,0.0,Cerah
2025-03-06,18:00:00,22.9,90.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-06,19:00:00,22.7,92.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-06,20:00:00,22.8,91.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-06,21:00:00,22.9,92.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-06,22:00:00,22.8,91.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-06,23:00:00,22.6,91.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-07,00:00:00,22.7,91.0,1009.9,0.0,0.0,0.0,Berawan
2025-03-07,01:00:00,23.2,89.0,1010.0,0.0,0.0,0.0,Berawan
2025-03-07,02:00:00,27.3,70.0,1010.0,0.0,0.0,0.0,Berawan
2025-03-07,03:00:00,29.0,64.0,1010.2,3.0,200.0,0.0,Berawan
2025-03-07,04:00:00,30.4,62.0,1010.5,3.0,170.0,0.0,Berawan
2025-03-07,05:00:00,30.5,61.0,1010.0,0.0,0.0,0.0,Berawan
2025-03-07,06:00:00,32.7,55.0,1009.0,4.0,180.0,0.0,Berawan
2025-03-07,07:00:00,33.0,56.0,1008.0,4.0,230.0,0.0,Cerah
2025-03-07,08:00:00,32.4,55.0,1007.5,6.0,230.0,0.0,Berawan
2025-03-07,09:00:00,32.6,56.0,1007.1,0.0,0.0,0.0,Cerah
2025-03-07,10:00:00,31.9,57.0,1007.4,2.0,220.0,0.0,Berawan
2025-03-07,11:00:00,30.6,62.0,1007.7,1.0,270.0,0.0,Berawan
2025-03-07,12:00:00,30.1,67.0,1008.7,0.0,0.0,0.0,Cerah
2025-03-07,13:00:00,29.9,62.0,1009.2,3.0,160.0,0.0,Cerah
2025-03-07,14:00:00,27.8,78.0,1010.8,4.0,200.0,0.0,Hujan Sedang
2025-03-07,15:00:00,26.7,88.0,1011.6,5.0,210.0,12.0,Cerah
2025-03-07,16:00:00,26.9,85.0,1011.5,0.0,0.0,0.0,Cerah
2025-03-07,17:00:00,26.6,86.0,1010.6,0.0,0.0,0.0,Cerah
2025-03-07,18:00:00,26.4,82.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-07,19:00:00,25.8,87.0,1008.3,0.0,0.0,0.0,Cerah
2025-03-07,20:00:00,25.6,87.0,1008.5,0.0,0.0,0.0,Cerah
2025-03-07,21:00:00,25.3,90.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-07,22:00:00,25.1,89.0,1008.5,0.0,0.0,0.0,Cerah
2025-03-07,23:00:00,25.2,89.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-08,00:00:00,25.1,90.0,1009.4,0.0,0.0,0.0,Berawan
2025-03-08,01:00:00,25.8,87.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-08,02:00:00,26.7,84.0,1010.2,0.0,0.0,0.0,Berawan
2025-03-08,03:00:00,28.9,72.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-08,04:00:00,29.2,68.0,1010.4,2.0,250.0,0.0,Berawan
2025-03-08,05:00:00,29.8,68.0,1010.0,4.0,240.0,0.0,Cerah
2025-03-08,06:00:00,30.1,69.0,1008.8,2.0,210.0,0.0,Berawan
2025-03-08,07:00:00,30.8,66.0,1007.8,3.0,180.0,0.0,Berawan
2025-03-08,08:00:00,31.6,65.0,1007.1,2.0,200.0,0.0,Cerah
2025-03-08,09:00:00,32.0,61.0,1006.1,6.0,230.0,0.0,Berawan
2025-03-08,10:00:00,33.6,54.0,1005.6,5.0,190.0,0.0,Cerah
2025-03-08,11:00:00,31.7,62.0,1005.6,5.0,230.0,0.0,Cerah
2025-03-08,12:00:00,30.2,66.0,1006.4,5.0,240.0,0.0,Berawan
2025-03-08,13:00:00,29.5,71.0,1007.4,2.0,220.0,0.0,Berawan
2025-03-08,14:00:00,28.4,78.0,1009.6,0.0,0.0,0.0,Cerah
2025-03-08,15:00:00,28.1,78.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-08,16:00:00,27.7,78.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-08,17:00:00,27.7,78.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-08,18:00:00,27.0,80.0,1009.0,0.0,0.0,0.0,Cerah
2025-03-08,19:00:00,26.9,78.0,1008.9,0.0,0.0,0.0,Berawan
2025-03-08,20:00:00,26.6,81.0,1008.6,0.0,0.0,0.0,Cerah
2025-03-08,21:00:00,27.1,82.0,1008.2,0.0,0.0,0.0,Cerah
2025-03-08,22:00:00,26.4,80.0,1008.1,0.0,0.0,0.0,Cerah
2025-03-08,23:00:00,26.2,81.0,1008.3,0.0,0.0,0.0,Cerah
2025-03-09,00:00:00,26.4,81.0,1009.0,0.0,0.0,0.0,Berawan
2025-03-09,01:00:00,26.1,89.0,1009.5,0.0,0.0,0.0,Cerah
2025-03-09,02:00:00,28.6,72.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-09,03:00:00,30.6,69.0,1010.6,0.0,0.0,0.0,Berawan
2025-03-09,04:00:00,31.4,71.0,1010.4,3.0,180.0,0.0,Berawan
2025-03-09,05:00:00,32.0,70.0,1010.2,4.0,200.0,0.0,Cerah
2025-03-09,06:00:00,32.8,63.0,1009.5,5.0,210.0,0.0,Berawan
2025-03-09,07:00:00,32.8,65.0,1008.2,3.0,200.0,0.0,Cerah
2025-03-09,08:00:00,32.4,66.0,1007.5,6.0,230.0,0.0,Cerah
2025-03-09,09:00:00,31.6,72.0,1007.3,4.0,220.0,0.0,Berawan
2025-03-09,10:00:00,31.4,76.0,1007.1,3.0,220.0,0.0,Cerah
2025-03-09,11:00:00,31.1,73.0,1008.0,4.0,230.0,0.0,Cerah
2025-03-09,12:00:00,30.8,74.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-09,13:00:00,30.6,74.0,1008.6,0.0,0.0,0.0,Cerah
2025-03-09,14:00:00,29.8,80.0,1009.5,0.0,0.0,0.0,Berawan
2025-03-09,15:00:00,29.7,82.0,1009.6,0.0,0.0,0.0,Cerah
2025-03-09,16:00:00,29.3,82.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-09,17:00:00,28.5,81.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-09,18:00:00,28.3,85.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-09,19:00:00,27.7,87.0,1008.9,0.0,0.0,0.0,Cerah
2025-03-09,20:00:00,27.5,88.0,1008.9,0.0,0.0,0.0,Cerah
2025-03-09,21:00:00,27.4,88.0,1008.9,0.0,0.0,0.0,Cerah
2025-03-09,22:00:00,27.1,89.0,1009.0,0.0,0.0,0.0,Berawan
2025-03-09,23:00:00,26.9,90.0,1009.2,0.0,0.0,0.0,Cerah
2025-03-10,00:00:00,27.1,91.0,1009.9,0.0,0.0,0.0,Berawan
2025-03-10,01:00:00,29.8,79.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-10,02:00:00,31.8,80.0,1011.0,4.0,200.0,0.0,Cerah
2025-03-10,03:00:00,30.4,73.0,1011.0,2.0,210.0,0.0,Cerah
2025-03-10,04:00:00,31.6,70.0,1010.4,3.0,180.0,0.0,Berawan
2025-03-10,05:00:00,31.6,71.0,1009.2,4.0,170.0,0.0,Cerah
2025-03-10,06:00:00,31.6,72.0,1009.0,4.0,210.0,0.0,Cerah
2025-03-10,07:00:00,31.4,74.0,1008.1,5.0,210.0,0.0,Berawan
2025-03-10,08:00:00,30.8,76.0,1007.3,3.0,220.0,0.0,Cerah
2025-03-10,09:00:00,30.4,77.0,1006.6,4.0,220.0,0.0,Cerah
2025-03-10,10:00:00,30.0,78.0,1007.5,2.0,180.0,0.0,Cerah
2025-03-10,11:00:00,31.3,77.0,1008.1,1.0,210.0,0.0,Cerah
2025-03-10,12:00:00,29.4,78.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-10,13:00:00,29.2,82.0,1009.1,0.0,0.0,0.0,Berawan
2025-03-10,14:00:00,30.4,81.0,1010.2,0.0,0.0,0.0,Cerah
2025-03-10,15:00:00,30.1,83.0,1011.0,0.0,0.0,0.0,Cerah
2025-03-10,16:00:00,29.8,79.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-10,17:00:00,29.0,82.0,1009.9,0.0,0.0,0.0,Cerah
2025-03-10,18:00:00,28.8,82.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-10,19:00:00,28.4,84.0,1008.8,0.0,0.0,0.0,Cerah
2025-03-10,20:00:00,28.0,85.0,1008.0,0.0,0.0,0.0,Cerah
2025-03-10,21:00:00,27.9,86.0,1007.7,0.0,0.0,0.0,Cerah
2025-03-10,22:00:00,27.6,86.0,1007.4,0.0,0.0,0.0,Cerah
2025-03-10,23:00:00,27.5,87.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-11,00:00:00,27.5,87.0,1009.7,0.0,0.0,0.0,Cerah
2025-03-11,01:00:00,29.6,75.0,1010.3,0.0,0.0,0.0,Berawan
2025-03-11,02:00:00,30.6,69.0,1010.9,0.0,0.0,0.0,Berawan
2025-03-11,03:00:00,31.4,68.0,1010.4,4.0,30.0,0.0,Cerah
2025-03-11,04:00:00,32.3,66.0,1010.1,3.0,320.0,0.0,Cerah
2025-03-11,05:00:00,32.7,68.0,1009.1,2.0,310.0,0.0,Berawan
2025-03-11,06:00:00,32.3,67.0,1007.8,5.0,290.0,0.0,Berawan
2025-03-11,07:00:00,32.2,68.0,1006.8,3.0,300.0,0.0,Cerah
2025-03-11,08:00:00,32.6,69.0,1006.4,6.0,290.0,0.0,Berawan
2025-03-11,09:00:00,31.0,75.0,1006.3,3.0,270.0,0.0,Berawan
2025-03-11,10:00:00,30.5,76.0,1006.4,2.0,290.0,0.0,Cerah
2025-03-11,11:00:00,29.7,82.0,1007.0,2.0,80.0,0.0,Hujan Petir
2025-03-11,12:00:00,25.6,94.0,1008.9,5.0,70.0,28.5,Hujan Petir
2025-03-11,13:00:00,24.6,94.0,1009.7,0.0,0.0,0.0,Hujan Petir
2025-03-11,14:00:00,25.1,96.0,1010.5,0.0,0.0,0.0,Cerah
2025-03-11,15:00:00,25.2,97.0,1010.9,0.0,0.0,28.0,Cerah
2025-03-11,16:00:00,25.2,98.0,1010.7,1.0,340.0,0.0,Hujan Ringan
2025-03-11,17:00:00,25.4,96.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-11,18:00:00,25.2,95.0,1009.9,0.0,0.0,1.0,Cerah
2025-03-11,19:00:00,25.2,97.0,1009.3,0.0,0.0,0.0,Cerah
2025-03-11,20:00:00,25.2,95.0,1008.4,0.0,0.0,0.0,Cerah
2025-03-11,21:00:00,25.0,97.0,1008.4,0.0,0.0,0.0,Berawan
2025-03-11,22:00:00,24.8,96.0,1008.5,0.0,0.0,0.0,Cerah
2025-03-11,23:00:00,24.8,96.0,1008.8,0.0,0.0,0.0,Berawan
2025-03-12,00:00:00,24.8,97.0,1008.8,0.0,0.0,0.0,Cerah
2025-03-12,01:00:00,25.6,94.0,1008.9,1.0,330.0,0.0,Cerah
2025-03-12,02:00:00,29.6,69.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-12,03:00:00,31.4,63.0,1009.4,0.0,0.0,0.0,Cerah
2025-03-12,04:00:00,30.0,70.0,1009.3,4.0,270.0,0.0,Berawan
2025-03-12,05:00:00,31.4,71.0,1009.1,5.0,270.0,0.0,Cerah
2025-03-12,06:00:00,31.4,75.0,1008.5,3.0,320.0,0.0,Hujan Ringan
2025-03-12,07:00:00,28.4,80.0,1007.7,0.0,0.0,0.0,Hujan Sedang
2025-03-12,08:00:00,28.8,87.0,1006.7,0.0,0.0,0.0,Cerah
2025-03-12,09:00:00,27.6,90.0,1006.6,1.0,360.0,9.7,Hujan Sedang
2025-03-12,10:00:00,27.5,85.0,1006.5,0.0,0.0,0.0,Hujan Sedang
2025-03-12,11:00:00,27.1,84.0,1006.9,0.0,0.0,0.0,Cerah
2025-03-12,12:00:00,26.7,88.0,1007.8,0.0,0.0,1.5,Cerah
2025-03-12,13:00:00,26.3,92.0,1008.1,0.0,0.0,0.0,Cerah
2025-03-12,14:00:00,26.2,90.0,1009.1,0.0,0.0,0.0,Cerah
2025-03-12,15:00:00,26.4,91.0,1010.1,0.0,0.0,0.0,Cerah
2025-03-12,16:00:00,26.6,87.0,1010.4,0.0,0.0,0.0,Cerah
2025-03-12,17:00:00,26.2,89.0,1010.3,0.0,0.0,0.0,Cerah
2025-03-12,18:00:00,24.6,90.0,1011.1,2.0,320.0,3.5,Cerah
2025-03-12,19:00:00,24.0,91.0,1010.7,0.0,0.0,0.0,Hujan Sedang
2025-03-12,20:00:00,23.1,93.0,1010.6,3.0,80.0,0.0,Hujan Sedang
2025-03-12,21:00:00,22.8,94.0,1010.2,4.0,40.0,34.5,Hujan Sedang
2025-03-12,22:00:00,22.9,94.0,1009.9,0.0,0.0,0.0,Hujan Sedang
2025-03-12,23:00:00,23.0,95.0,1010.0,0.0,0.0,0.0,Cerah
2025-03-13,00:00:00,23.0,94.0,1010.0,0.0,0.0,6.4,Cerah
2025-03-13,01:00:00,24.2,90.0,1010.6,0.0,0.0,0.0,Cerah
2025-03-13,02:00:00,25.7,85.0,1010.6,0.0,0.0,0.0,Berawan
2025-03-13,03:00:00,27.8,72.0,1010.7,0.0,0.0,0.0,Cerah
2025-03-13,04:00:00,29.7,68.0,1010.2,1.0,210.0,0.0,Cerah
2025-03-13,05:00:00,29.5,71.0,1010.0,0.0,0.0,0.0,Berawan
2025-03-13,06:00:00,29.5,69.0,1008.9,2.0,200.0,0.0,Cerah
